Depth.m,Gamma.gAPI,Perm.mD,Porosity.m3/m3,Resistivity.ohm.m,Lithology
2057.9883,119.0855484,0.000165055,0.00184127,0.028313674,0
2058.4883,117.2251892,0.000176131,0.00185947,0.031551283,0
2058.9883,115.2011414,0.000188839,0.00187059,0.035795603,0
2059.4883,114.8516693,0.000159101,0.00187366,0.025317803,0
2059.9883,114.5424118,0.000128344,0.00186762,0.016592639,0
2060.4883,116.1427536,0.000124657,0.00185241,0.015937205,0
2060.9883,117.7889481,0.00012162,0.00182618,0.015653681,0
2061.4883,121.7405472,0.000140156,0.0017889,0.021753596,0
2061.9883,125.7475128,0.000159209,0.0017477,0.029546533,0
2062.4883,130.5336151,9.80E-05,0.00170277,0.011845781,0
2062.9883,135.3384399,3.48E-05,0.00171412,0.001471961,0
2063.4883,128.1119995,6.51E-05,0.00178318,0.004727939,0
2063.9883,120.5966492,9.77E-05,0.00181523,0.010232238,0
2064.4883,121.2724762,0.000103949,0.00180797,0.011690075,0
2064.9883,122.1450119,0.000109585,0.00182437,0.01273655,0
2065.4883,117.7715683,0.0001788,0.00186594,0.032267198,0
2065.9883,113.2721634,0.000249542,0.00183746,0.065014392,0
2066.4883,123.8491211,0.000155249,0.00173666,0.02848943,0
2066.9883,134.7881165,5.70E-05,0.00171485,0.003947581,0
2067.4883,128.5045166,9.66E-05,0.00177567,0.010504471,0
2067.9883,121.8073578,0.000139522,0.00179008,0.021526231,0
2068.4883,125.4278107,0.000103925,0.001755,0.012474802,0
2068.9883,129.2960205,6.64E-05,0.00173079,0.005257281,0
2069.4883,130.5959625,7.21E-05,0.0017189,0.006291361,0
2069.9883,131.8342438,7.89E-05,0.00171328,0.007574244,0
2070.4883,131.7936554,8.08E-05,0.00171381,0.007950976,0
2070.9883,131.7223663,8.27E-05,0.00175878,0.007858419,0
2071.4883,122.1947784,0.000154582,0.00184911,0.024603669,0
2071.9883,112.4401321,0.000228166,0.00187173,0.052187633,0
2072.4883,117.3658524,0.000177447,0.00182393,0.033413377,0
2072.9883,122.6440811,0.000123743,0.00180137,0.016700009,0
2073.4883,122.1813507,0.000137011,0.00180636,0.020348875,0
2073.9883,121.5807571,0.000151887,0.0017804,0.025816685,0
2074.4883,127.7207871,0.000113917,0.00172211,0.015625738,0
2074.9883,134.0226746,7.47E-05,0.00171624,0.006765666,0
2075.4883,128.9746246,0.000130326,0.00176482,0.019378625,0
2075.9883,123.6540299,0.000188253,0.00179612,0.038899817,0
2076.4883,122.2919617,0.000235544,0.00180844,0.059989423,0
2076.9883,121.0249405,0.000282579,0.00180628,0.086567074,0
2077.4883,122.7520905,0.000178019,0.00178977,0.035057202,0
2077.9883,124.5511398,6.98E-05,0.00199258,0.004258144,0
2078.4883,95.74899292,0.000628154,0.00242032,0.224704787,0
2078.9883,66.21202087,0.001202496,0.00267488,0.6608423,0
2079.4883,56.76169968,0.001936953,0.00274671,1.617521882,0
2079.9883,47.79372406,0.002675255,0.00271178,3.173734665,2
2080.4883,48.17177582,0.002317288,0.00257193,2.675406218,2
2080.9883,48.77425385,0.001932995,0.00252449,1.939453125,0
2081.4883,51.24644089,0.001998887,0.0025742,1.986843348,0
2081.9883,53.7635231,0.002075591,0.00264995,2.009835482,0
2082.4883,50.14320755,0.00319955,0.00275006,4.40174675,2
2082.9883,46.37551498,0.004348658,0.00275775,8.081458092,2
2083.4883,47.5553093,0.003817051,0.00267023,6.684189796,2
2083.9883,48.85390472,0.003245084,0.00265572,4.889347553,2
2084.4883,48.22542191,0.003056456,0.00271826,4.120937824,2
2084.9883,47.55066299,0.002877033,0.00257604,4.109547138,2
2085.4883,53.5392189,0.002825034,0.00222229,5.48385334,2
2085.9883,59.68778229,0.002776096,0.00205828,6.268434525,2
2086.4883,74.06460571,0.00195427,0.00209365,2.992129087,1
2086.9883,88.6390152,0.001113885,0.00215547,0.911777139,0
2087.4883,80.1598053,0.001556482,0.00223959,1.636504531,1
2087.9883,71.12700653,0.002029886,0.00234415,2.517534733,2
2088.4883,65.98741913,0.00193018,0.00246912,2.030498266,0
2088.9883,60.94131851,0.001816711,0.00242595,1.869957328,0
2089.4883,75.59332275,0.001388009,0.00221011,1.339904428,1
2089.9883,90.71834564,0.000951736,0.00214571,0.672321618,0
2090.4883,80.80171204,0.001041087,0.00224052,0.731486857,1
2090.9883,70.28374481,0.00114306,0.00227004,0.856769264,0
2091.4883,74.50198364,0.001088098,0.00222886,0.808264911,1
2091.9883,79.07407379,0.001029368,0.00218048,0.759148002,1
2092.4883,84.83000946,0.000914367,0.00212641,0.633020163,0
2092.9883,90.61437988,0.000798015,0.0022385,0.430641741,0
2093.4883,75.92434692,0.001638308,0.00252087,1.397590399,1
2093.9883,60.74266434,0.002501573,0.00254557,3.189328432,2
2094.4883,71.37211609,0.002061478,0.00230234,2.701372862,1
2094.9883,82.62136841,0.001590085,0.00218946,1.795143604,1
2095.4883,79.72514343,0.001164541,0.0022165,0.93721801,1
2095.9883,76.48923492,0.000740098,0.00228826,0.352912396,1
2096.4883,71.52652741,0.001263829,0.00240246,0.924555302,1
2096.9883,66.5223465,0.001810328,0.00238676,1.924576759,0
2097.4883,75.22144318,0.001377366,0.002237,1.284794092,1
2097.9883,84.24960327,0.000920885,0.00215343,0.624486148,0
2098.4883,85.59802246,0.000730372,0.00214086,0.397918612,0
2098.9883,86.76202393,0.000546247,0.00222019,0.205456227,0
2099.4883,76.72959137,0.001969401,0.0023919,2.266906023,1
2099.9883,66.42829132,0.003431151,0.00238349,6.934421063,2
2100.4883,78.91094971,0.001908031,0.00218843,2.587492228,1
2100.9883,91.9407196,0.000313236,0.00209111,0.077075034,0
2101.4883,91.23348236,0.000698901,0.00209837,0.380794257,0
2101.9883,90.19638062,0.001132123,0.00211525,0.981728077,0
2102.4883,87.63009644,0.000897168,0.00213947,0.60127604,1
2102.9883,85.02709961,0.000646168,0.0021788,0.299649119,1
2103.4883,79.2357254,0.000926495,0.00223342,0.583380103,1
2103.9883,73.36779022,0.001219581,0.00222938,1.014884114,0
2104.4883,80.099617,0.001054523,0.00216489,0.809381187,1
2104.9883,87.13401032,0.000878463,0.00211351,0.592157602,1
2105.4883,91.06567383,0.000757742,0.00207701,0.457802326,0
2105.9883,94.92282867,0.00063835,0.00205919,0.331120282,0
2106.4883,94.87036896,0.000550498,0.00206012,0.246006876,0
2106.9883,94.72402191,0.000463402,0.00223219,0.146119371,0
2107.4883,76.21966553,0.001456723,0.00257904,1.050863624,1
2107.9883,57.27448273,0.002475988,0.00261589,2.942620516,2
2108.4883,69.22275543,0.002345841,0.00233109,3.403826475,2
2108.9883,81.91287231,0.002188094,0.00216039,3.500749588,1
2109.4883,86.71192169,0.001653665,0.00206545,2.2073071,1
2109.9883,91.3214798,0.001110191,0.00199195,1.07741487,0
2110.4883,91.72909546,0.000789309,0.00198744,0.547327578,0
2110.9883,92.03580475,0.000473772,0.00203417,0.187364459,0
2111.4883,81.75414276,0.000992937,0.00213169,0.742421746,1
2111.9883,71.21822357,0.001532146,0.00215066,1.733574629,0
2112.4883,77.70621491,0.001286924,0.00208795,1.305333376,1
2112.9883,84.60300446,0.001022865,0.00205113,0.857534349,1
2113.4883,85.56498718,0.001055299,0.00204278,0.921007633,1
2113.9883,86.38445282,0.001094852,0.00202248,1.013364554,1
2114.4883,89.89868927,0.000932282,0.00198926,0.762031794,0
2114.9883,93.47763825,0.000764858,0.00201984,0.495980173,0
2115.4883,77.7228775,0.002119219,0.0021161,3.436942339,1
2115.9883,61.50385284,0.003510124,0.00215796,9.031283379,2
2116.4883,68.51573181,0.002270654,0.00214255,3.839316607,2
2116.9883,76.08545685,0.000968021,0.00212766,0.708573103,1
2117.4883,77.610672,0.000836865,0.00211469,0.536745369,1
2117.9883,78.99073029,0.00073384,0.00209416,0.421678335,1
2118.4883,81.99176025,0.000631015,0.00206586,0.32126075,1
2118.9883,85.03170776,0.000528195,0.00212901,0.210667506,1
2119.4883,75.46549225,0.000916461,0.00228601,0.542320609,0
2119.9883,65.59656525,0.00131652,0.0022779,1.127920508,0
2120.4883,77.53213501,0.001179224,0.00209844,1.083977103,1
2120.9883,89.99130249,0.001029025,0.00202436,0.893343449,0
2121.4883,86.05706787,0.000863938,0.00206229,0.604499817,1
2121.9883,81.72917938,0.000698495,0.00205618,0.397733003,1
2122.4883,87.3613739,0.000525322,0.00200229,0.238501936,1
2122.9883,93.23274231,0.000351964,0.00199374,0.108075053,0
2123.4883,89.18611908,0.00066441,0.00203277,0.369043827,0
2123.9883,84.90133667,0.000988521,0.00207564,0.780256987,0
2124.4883,80.03444672,0.001230673,0.00212131,1.152805924,1
2124.9883,75.15357208,0.001470856,0.00224863,1.448507786,1
2125.4883,70.68128204,0.003803054,0.00245949,7.950710297,2
2125.9883,66.21879578,0.006185488,0.00251552,20.01551819,2
2126.4883,65.68738556,0.005272181,0.002411,15.96418762,2
2126.9883,65.25036621,0.004279734,0.00229043,11.77649403,2
2127.4883,73.0375824,0.002642355,0.00215728,5.121390343,1
2127.9883,81.02228546,0.000989489,0.00208746,0.772078812,1
2128.4883,81.53662872,0.000931493,0.00208279,0.687604904,1
2128.9883,81.87158966,0.000911795,0.00209929,0.647492766,1
2129.4883,78.01651764,0.001272646,0.00213588,1.214356542,1
2129.9883,74.06083679,0.001642636,0.00212457,2.046850681,1
2130.4883,80.43104553,0.001354061,0.00206372,1.482670784,1
