Depth.m,Gamma.gAPI,Perm.mD,Porosity.m3/m3,Resistivity.ohm.m,Lithology
2068.629,70.38114166,0.00192004,0.00263773,1.737455607,0
2069.129,70.98183441,0.001537688,0.00255957,1.190609098,0
2069.629,75.65716553,0.001369417,0.00247817,1.013872385,0
2070.129,79.98923492,0.001267652,0.00235743,0.969694197,1
2070.629,82.56745911,0.001185274,0.00222412,0.96358341,1
2071.129,82.07306671,0.001104526,0.00223434,0.828367889,1
2071.629,78.0849762,0.001019738,0.00229039,0.668615878,1
2072.129,75.91278839,0.001126335,0.00241182,0.728075147,0
2072.629,77.25177765,0.001486712,0.00255412,1.118209124,1
2073.129,79.5779419,0.001813959,0.00253899,1.686555266,1
2073.629,82.08539581,0.002016465,0.0024736,2.207276344,1
2074.129,84.04558563,0.001939032,0.00229058,2.41707468,1
2074.629,85.22589874,0.001532106,0.00207,1.885570407,1
2075.129,84.22570801,0.001254974,0.00238747,0.924285233,1
2075.629,80.59780121,0.001254284,0.00287672,0.612656474,1
2076.129,77.23030853,0.00130488,0.00285704,0.673170328,1
2076.629,75.04536438,0.001334871,0.00267486,0.814359069,0
2077.129,76.52642822,0.001199774,0.00263442,0.680285931,1
2077.629,82.46643066,0.000853457,0.00263923,0.34285745,1
2078.129,86.04631805,0.000666791,0.00252915,0.229845464,0
2078.629,85.08886719,0.000758191,0.00238239,0.338944942,0
2079.129,83.07208252,0.000940194,0.00238522,0.519842684,1
2079.629,81.10646057,0.001152944,0.00243582,0.746443272,1
2080.129,82.6721344,0.001239166,0.00233942,0.942369521,1
2080.629,88.88027191,0.001148645,0.00219609,0.930553198,0
2081.129,92.84981537,0.001027231,0.00217426,0.760766208,0
2081.629,92.3837204,0.000921495,0.00219123,0.601828218,0
2082.129,89.92145538,0.000823486,0.00227905,0.440812588,0
2082.629,86.24192047,0.000730666,0.00238948,0.31273064,0
2083.129,84.02397919,0.000635736,0.00239052,0.236521572,0
2083.629,84.12297821,0.000536366,0.00235663,0.173732489,0
2084.129,83.97019959,0.000589031,0.00243922,0.194233224,0
2084.629,82.7454834,0.000843692,0.00255899,0.358605325,1
2085.129,80.78858185,0.001216878,0.00261377,0.712041795,1
2085.629,78.20796204,0.001681936,0.0026478,1.322121859,1
2086.129,75.06969452,0.002129308,0.00263892,2.134711981,1
2086.629,71.3948822,0.002524013,0.00261634,3.056721449,1
2087.129,69.76947784,0.002619304,0.00183323,7.199368477,2
2087.629,71.01913452,0.002336399,0.00148947,9.045322418,1
2088.129,73.99356842,0.001848166,0.00141526,6.333476543,1
2088.629,78.3254776,0.001209801,0.00135757,2.974066734,1
2089.129,80.01952362,0.001130378,0.00143041,2.31437707,1
2089.629,77.8000412,0.001836298,0.00154493,5.155691624,1
2090.129,76.01252747,0.002355899,0.00160442,7.809329033,1
2090.629,76.04444885,0.002378941,0.00164634,7.523574352,1
2091.129,77.45960236,0.002022052,0.00146972,6.976994038,1
2091.629,80.11869049,0.001322471,0.00122331,4.468808651,1
2092.129,81.21865845,0.000998833,0.00122234,2.553661823,1
2092.629,79.86449432,0.001280592,0.00129972,3.667347193,1
2093.129,78.30249786,0.001904521,0.00143778,6.496031761,1
2093.629,77.2498703,0.002786575,0.00159521,11.06476307,1
2094.129,76.67207336,0.003909252,0.00160086,21.60777092,1
2094.629,76.55806732,0.005266966,0.00155805,41.63340378,1
2095.129,75.75408173,0.005491233,0.00170491,37.11902618,1
2095.629,73.89168549,0.00414511,0.00191234,16.42967224,1
2096.129,72.02315521,0.002721483,0.00193457,6.90439415,1
2096.629,70.48448181,0.001697014,0.00189768,2.800788641,2
2097.129,69.30283356,0.001104845,0.00179036,1.349378347,0
2097.629,68.48690033,0.000955557,0.00166056,1.191114306,0
2098.129,68.3897934,0.000879533,0.00157433,1.134732485,0
2098.629,69.12422943,0.000758756,0.001502,0.936549127,0
2099.129,70.54169464,0.000671227,0.00158034,0.655371368,0
2099.629,72.59475708,0.000641849,0.00170679,0.505906105,1
2100.129,75.40413666,0.000687983,0.00167228,0.607960045,1
2100.629,79.00840759,0.000815169,0.00158638,0.958516359,1
2101.129,79.69397736,0.001043968,0.00143195,1.969394922,1
2101.629,76.275177,0.001380942,0.00125563,4.601032734,1
2102.129,72.14293671,0.001744954,0.00138927,5.880813599,1
2102.629,68.37994385,0.002110096,0.00162188,6.11734724,2
2103.129,65.7092514,0.002462551,0.00167094,7.802906036,2
2103.629,64.36172485,0.002797907,0.00166139,10.20067692,2
2104.129,67.96862793,0.002707803,0.00152929,11.46453476,2
2104.629,77.68940735,0.002061853,0.00135805,8.631784439,1
2105.129,86.54521942,0.00138555,0.00134102,4.007623673,2
2105.629,92.30783081,0.000846681,0.00137323,1.420379162,0
2106.129,91.00004578,0.000695546,0.00133082,1.027045608,0
2106.629,81.35201263,0.001012065,0.00126459,2.43291831,1
2107.129,73.77944946,0.001530471,0.00145504,4.086255074,1
2107.629,71.60800171,0.002165908,0.00172744,5.610396385,1
2108.129,71.43467712,0.002698006,0.00165435,9.57426548,1
2108.629,72.17293549,0.003056402,0.00147094,15.91153812,1
2109.129,72.40393829,0.002985679,0.0015113,14.30588341,1
2109.629,71.67464447,0.002404283,0.0016231,7.928871632,1
2110.129,70.61377716,0.002116195,0.00158489,6.473116398,2
2110.629,69.42207336,0.00237812,0.00149877,9.243797302,2
2111.129,68.99954987,0.002734057,0.00148558,12.45787048,2
2111.629,69.63356018,0.003038413,0.00149567,15.15845108,2
2112.129,73.22801209,0.00277353,0.00148395,12.85118485,1
2112.629,80.39080048,0.001774126,0.00146526,5.407002926,1
2113.129,84.4118042,0.00097954,0.00149882,1.568177462,0
2113.629,83.1485672,0.000689691,0.00154905,0.723044217,1
2114.129,79.25534821,0.000717157,0.00149131,0.849921763,1
2114.629,73.57964325,0.001002096,0.0013991,1.909639239,1
2115.129,68.65940857,0.001522615,0.00150837,3.736482382,2
2115.629,65.30501556,0.002271724,0.00168198,6.54493618,2
2116.129,63.10816574,0.002938322,0.0018007,9.423834801,2
2116.629,61.93850327,0.003423074,0.0019019,11.34017372,2
2117.129,61.6868782,0.003720227,0.00173833,16.32480049,2
2117.629,62.31843567,0.003827941,0.00149023,24.25343514,2
2118.129,64.85753632,0.003434741,0.00159866,16.73109627,2
2118.629,69.63126373,0.002441173,0.00182093,6.346758843,2
2119.129,73.72720337,0.001568018,0.00180965,2.654567719,1
2119.629,76.21544647,0.001045411,0.00172381,1.313097835,1
2120.129,77.71183777,0.00077131,0.00149876,0.972404182,1
2120.629,78.41300964,0.000713134,0.00122926,1.285658717,1
2121.129,80.51032257,0.000682057,0.00130299,1.034597397,1
2121.629,84.70346832,0.000617791,0.0014863,0.635402024,0
2122.129,86.16090393,0.001069705,0.00147706,1.931309342,2
2122.629,83.33995819,0.002213207,0.00140634,9.209698677,1
2123.129,77.27642059,0.003848337,0.00146562,25.42723656,1
2123.629,68.30099487,0.005911249,0.00156642,51.82751846,2
2124.129,64.48839569,0.006412349,0.00168726,51.78855896,2
2124.629,68.41677094,0.004716382,0.00181449,23.87580109,2
2125.129,73.38848114,0.002976791,0.00174958,10.30486202,1
2125.629,77.26503754,0.001881144,0.00162332,4.85238409,1
2126.129,80.10722351,0.001393691,0.00146264,3.349890709,1
2126.629,81.93447876,0.001503015,0.00129097,5.127562523,1
2127.129,81.87718964,0.001688557,0.00134429,5.920344353,1
2127.629,79.65769959,0.001784109,0.00146946,5.433699608,1
2128.129,78.72823334,0.00175493,0.00157301,4.525956631,1
2128.629,80.19104767,0.00158993,0.00166966,3.258171558,1
2129.129,84.27759552,0.001276856,0.00152973,2.547600985,2
2129.629,91.06176758,0.000811798,0.00131427,1.438102841,0
2130.129,93.65723419,0.000519504,0.0013286,0.575057268,0
2130.629,89.86524963,0.000503664,0.0014163,0.46961236,0
2131.129,85.18744659,0.001031839,0.00132322,2.288934708,2
2131.629,81.38044739,0.002189461,0.00117241,13.44929695,1
2132.129,79.05101013,0.004133497,0.00121235,44.53010559,1
2132.629,78.39289093,0.006914066,0.00131319,104.5072403,1
2133.129,78.71379089,0.007931634,0.0013762,124.0583191,1
2133.629,79.79266357,0.006356201,0.00142712,73.5499115,1
2134.129,81.60227966,0.004294818,0.00141263,34.34211731,1
2134.629,84.13394165,0.002420244,0.00137726,11.53143501,2
2135.129,87.64391327,0.001192599,0.00132153,3.066333771,2
2135.629,92.21401215,0.000758793,0.0012593,1.380264163,0
2136.129,93.90575409,0.000589665,0.00137028,0.692197084,0
2136.629,91.4616394,0.000516259,0.00153656,0.412407368,0
2137.129,88.46600342,0.000496968,0.00157503,0.361927062,1
2137.629,86.06330109,0.000518506,0.0015727,0.395262778,1
2138.129,85.85765839,0.000587456,0.00149236,0.56941545,1
2138.629,88.36123657,0.000705922,0.00138711,0.965760112,1
2139.129,88.89051056,0.00076821,0.00142229,1.082393885,1
2139.629,85.95007324,0.000740572,0.00150231,0.891792595,1
2140.129,81.84944153,0.00073233,0.00163634,0.72258985,1
2140.629,77.32603455,0.000778387,0.00178763,0.672017455,1
